"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Otu1557",2.06613875444065e-06,1.23968325266439e-06,2.89259425621691e-06,8.2645550177626e-07,4.1322775088813e-06,9.50423827042698e-06,8.2645550177626e-07,1.23968325266439e-06,9.09101051953885e-06,1.48761990319727e-05,6.61164401421008e-06,4.1322775088813e-07,4.1322775088813e-07,6.19841626332195e-06,1.65291100355252e-06,8.2645550177626e-07,1.57026545337489e-05,5.78518851243382e-06,3.71904975799317e-06,1.94217042917421e-05,8.67778276865072e-06,7.02487176509821e-06,1.65291100355252e-06,1.61158822846371e-05,4.1322775088813e-07,1.36365157793083e-05,1.65291100355252e-06,2.47936650532878e-06,3.30582200710504e-06,4.1322775088813e-07,2.2314298547959e-05,2.06613875444065e-06,4.1322775088813e-06,0,9.91746602131511e-06,5.37196076154569e-06,4.1322775088813e-07,1.61158822846371e-05,1.48761990319727e-05,5.37196076154569e-06,1.52894267828608e-05,5.37196076154569e-06,2.47936650532878e-06,4.1322775088813e-07,1.03306937722032e-05,4.1322775088813e-07,0,8.2645550177626e-07,4.1322775088813e-07,1.23968325266439e-06,2.47936650532878e-05,1.65291100355252e-06,1.23968325266439e-06,8.67778276865072e-06,7.02487176509821e-06,2.06613875444065e-06,4.54550525976943e-06,6.90090343983177e-05,5.37196076154569e-06,3.71904975799317e-06,8.2645550177626e-07,1.23968325266439e-06,2.06613875444065e-06,1.65291100355252e-06,4.1322775088813e-06,1.44629712810845e-05,3.30582200710504e-06,1.11571492739795e-05,2.89259425621691e-06,5.78518851243382e-06,4.95873301065756e-06,0,2.89259425621691e-06,2.89259425621691e-06,7.43809951598634e-06,5.78518851243382e-06,1.98349320426302e-05,2.89259425621691e-06,1.65291100355252e-06,0,4.1322775088813e-06,0.00200208845305299,9.50423827042698e-06,4.1322775088813e-07,3.30582200710504e-06,1.61158822846371e-05,1.44629712810845e-05,4.95873301065756e-06,4.95873301065756e-06,4.1322775088813e-07,6.19841626332195e-06,1.40497435301964e-05,2.76862593095047e-05,7.85132726687447e-06,1.65291100355252e-06,4.54550525976943e-06,4.1322775088813e-07,1.77687932881896e-05,9.09101051953885e-06,2.06613875444065e-06
"Otu1558",1.36365157793083e-05,1.81820210390777e-05,1.03306937722032e-05,7.85132726687447e-06,1.44629712810845e-05,1.48761990319727e-05,5.37196076154569e-06,1.61158822846371e-05,2.8512714811281e-05,2.72730315586166e-05,2.14878430461827e-05,4.1322775088813e-06,4.95873301065756e-06,3.1818536818386e-05,5.78518851243382e-06,7.02487176509821e-06,1.85952487899658e-05,1.03306937722032e-05,1.77687932881896e-05,3.92566363343723e-05,7.02487176509821e-06,5.78518851243382e-06,9.50423827042698e-06,1.19836047757558e-05,1.19836047757558e-05,3.1818536818386e-05,4.1322775088813e-06,7.43809951598634e-06,1.19836047757558e-05,7.02487176509821e-06,2.35539818006234e-05,9.09101051953885e-06,1.61158822846371e-05,1.23968325266439e-06,2.72730315586166e-05,7.85132726687447e-06,2.89259425621691e-06,0.000211159380703834,3.38846755728266e-05,1.19836047757558e-05,2.76862593095047e-05,3.26449923201622e-05,4.54550525976943e-06,1.23968325266439e-06,2.47936650532878e-05,6.19841626332195e-06,2.06613875444065e-06,5.78518851243382e-06,7.85132726687447e-06,5.37196076154569e-06,3.71904975799317e-05,7.43809951598634e-06,1.52894267828608e-05,1.52894267828608e-05,7.43809951598634e-06,2.2314298547959e-05,0.000103720165472921,7.43809951598634e-05,1.61158822846371e-05,2.14878430461827e-05,1.03306937722032e-05,6.19841626332195e-06,6.19841626332195e-06,1.19836047757558e-05,1.44629712810845e-05,7.89265004196328e-05,1.65291100355252e-05,2.8512714811281e-05,1.23968325266439e-05,1.94217042917421e-05,1.81820210390777e-05,3.71904975799317e-06,1.61158822846371e-05,3.71904975799317e-06,2.89259425621691e-05,1.2810060277532e-05,7.06619454018702e-05,1.23968325266439e-05,1.40497435301964e-05,1.61158822846371e-05,7.02487176509821e-06,0.000658271807164791,5.78518851243382e-06,9.50423827042698e-06,6.19841626332195e-06,2.5620120555064e-05,3.05788535657216e-05,8.2645550177626e-06,4.1322775088813e-07,7.43809951598634e-06,2.60333483059522e-05,1.81820210390777e-05,3.63640420781554e-05,3.09920813166097e-05,3.30582200710504e-06,5.78518851243382e-06,1.03306937722032e-05,2.89259425621691e-05,2.06613875444065e-05,2.60333483059522e-05
"Otu1559",1.32232880284202e-05,1.36365157793083e-05,1.44629712810845e-05,8.67778276865072e-06,1.23968325266439e-05,1.2810060277532e-05,1.44629712810845e-05,1.48761990319727e-05,6.81825788965414e-05,3.30582200710504e-05,4.87608746047993e-05,1.77687932881896e-05,1.32232880284202e-05,2.10746152952946e-05,1.61158822846371e-05,2.2314298547959e-05,2.52068928041759e-05,6.19841626332195e-06,8.26455501776259e-05,3.42979033237148e-05,4.00830918361486e-05,1.03306937722032e-05,1.03306937722032e-05,2.43804373023997e-05,2.19010707970709e-05,2.97523980639453e-05,6.61164401421008e-06,1.32232880284202e-05,9.91746602131511e-06,5.53725186190094e-05,5.33063798645687e-05,5.37196076154569e-06,1.98349320426302e-05,7.85132726687447e-06,5.78518851243382e-05,7.43809951598634e-06,4.1322775088813e-06,5.16534688610162e-05,1.94217042917421e-05,1.94217042917421e-05,0.000140910663052852,3.01656258148335e-05,7.43809951598634e-06,9.50423827042698e-06,4.21492305905892e-05,1.73555655373014e-05,1.52894267828608e-05,3.55375865763792e-05,1.36365157793083e-05,2.64465760568403e-05,4.58682803485824e-05,9.91746602131511e-06,6.98354899000939e-05,1.85952487899658e-05,1.94217042917421e-05,1.85952487899658e-05,3.34714478219385e-05,0.000102893709971144,7.02487176509821e-06,2.80994870603928e-05,1.36365157793083e-05,1.52894267828608e-05,5.78518851243382e-06,2.93391703130572e-05,1.65291100355252e-05,9.5455610455158e-05,5.37196076154569e-06,2.43804373023997e-05,2.10746152952946e-05,1.85952487899658e-05,2.35539818006234e-05,9.09101051953885e-06,2.14878430461827e-05,1.11571492739795e-05,4.54550525976943e-05,2.52068928041759e-05,2.35539818006234e-05,1.03306937722032e-05,1.94217042917421e-05,2.72730315586166e-05,2.2314298547959e-05,0.000672734778445875,2.35539818006234e-05,1.03306937722032e-05,1.15703770248676e-05,2.76862593095047e-05,3.09920813166097e-05,4.4628597095918e-05,7.85132726687447e-06,2.89259425621691e-06,2.60333483059522e-05,2.43804373023997e-05,4.04963195870367e-05,2.8512714811281e-05,1.32232880284202e-05,1.2810060277532e-05,3.84301808325961e-05,8.84307386900598e-05,1.07439215230914e-05,1.9008476540854e-05
"Otu1560",4.1322775088813e-07,4.1322775088813e-07,0,0,0,4.1322775088813e-07,0,0,0,8.2645550177626e-07,4.1322775088813e-07,0,0,0,0,0,0,0,4.1322775088813e-07,0,0,0,0,0,0,0,0,8.2645550177626e-07,4.1322775088813e-07,0,0,1.23968325266439e-06,0,0,0,3.30582200710504e-06,0,1.23968325266439e-06,4.1322775088813e-07,0,2.47936650532878e-06,0,0,0,0,0,0,0,0,0,1.23968325266439e-06,0,0,4.1322775088813e-07,2.89259425621691e-06,0,0,0,0,0,0,0,4.1322775088813e-07,4.1322775088813e-07,0,8.2645550177626e-07,0,0,0,4.1322775088813e-07,0,0,0,0,4.1322775088813e-07,0,0,0,0,0,4.1322775088813e-07,3.76037253308198e-05,0,0,0,0,0,8.2645550177626e-07,0,0,0,0,0,8.2645550177626e-07,0,0,8.2645550177626e-07,0,0,0
"Otu1561",9.09101051953885e-06,9.91746602131511e-06,6.61164401421008e-06,4.95873301065756e-06,4.95873301065756e-06,1.11571492739795e-05,3.71904975799317e-06,1.48761990319727e-05,1.52894267828608e-05,1.44629712810845e-05,1.9008476540854e-05,4.54550525976943e-06,4.1322775088813e-07,1.19836047757558e-05,2.06613875444065e-06,2.89259425621691e-06,1.77687932881896e-05,4.95873301065756e-06,8.67778276865072e-06,2.19010707970709e-05,8.67778276865072e-06,8.2645550177626e-07,1.15703770248676e-05,1.23968325266439e-05,1.65291100355252e-06,1.2810060277532e-05,1.65291100355252e-06,7.43809951598634e-06,2.47936650532878e-06,1.65291100355252e-06,1.2810060277532e-05,3.30582200710504e-06,5.37196076154569e-06,8.2645550177626e-07,1.48761990319727e-05,9.91746602131511e-06,4.1322775088813e-06,4.54550525976943e-05,2.97523980639453e-05,9.50423827042698e-06,1.77687932881896e-05,1.73555655373014e-05,7.43809951598634e-06,3.30582200710504e-06,3.38846755728266e-05,2.89259425621691e-06,2.06613875444065e-06,2.06613875444065e-06,4.1322775088813e-06,6.61164401421008e-06,2.52068928041759e-05,9.13233329462767e-05,4.95873301065756e-06,7.02487176509821e-06,9.50423827042698e-06,6.61164401421008e-06,1.73555655373014e-05,4.25624583414774e-05,6.19841626332195e-06,8.2645550177626e-06,4.95873301065756e-06,2.47936650532878e-06,4.54550525976943e-06,3.71904975799317e-06,1.36365157793083e-05,3.96698640852605e-05,9.91746602131511e-06,2.27275262988471e-05,4.95873301065756e-06,1.85952487899658e-05,1.03306937722032e-05,1.23968325266439e-06,1.03306937722032e-05,8.67778276865072e-06,1.44629712810845e-05,1.73555655373014e-05,2.60333483059522e-05,8.2645550177626e-06,1.19836047757558e-05,0,4.1322775088813e-06,0.00028719328686725,6.61164401421008e-06,7.43809951598634e-06,2.89259425621691e-06,1.32232880284202e-05,1.48761990319727e-05,1.11571492739795e-05,1.65291100355252e-06,1.65291100355252e-06,1.11571492739795e-05,1.77687932881896e-05,1.81820210390777e-05,1.69423377864133e-05,8.2645550177626e-07,2.06613875444065e-06,1.11571492739795e-05,7.02487176509821e-06,1.07439215230914e-05,1.69423377864133e-05
"Otu1562",4.1322775088813e-07,1.23968325266439e-06,4.1322775088813e-07,8.2645550177626e-07,4.1322775088813e-07,4.1322775088813e-07,0,2.06613875444065e-06,8.2645550177626e-07,9.50423827042698e-06,1.23968325266439e-06,0,0,0,0,0,3.71904975799317e-06,4.1322775088813e-07,3.71904975799317e-06,1.65291100355252e-06,1.03306937722032e-05,0,4.1322775088813e-07,2.06613875444065e-06,0,7.43809951598634e-06,4.1322775088813e-07,0,4.1322775088813e-07,0,8.2645550177626e-07,4.1322775088813e-07,1.65291100355252e-06,0,4.1322775088813e-06,0.000117769909003117,0,7.85132726687447e-06,9.50423827042698e-06,0,3.71904975799317e-06,8.2645550177626e-07,0,0,1.65291100355252e-06,1.23968325266439e-06,0,0,0,0,2.47936650532878e-06,8.2645550177626e-07,0,3.30582200710504e-06,0.000222729757728702,4.1322775088813e-07,8.2645550177626e-07,1.69423377864133e-05,1.23968325266439e-06,0,1.23968325266439e-06,1.23968325266439e-06,3.71904975799317e-06,8.2645550177626e-07,8.2645550177626e-07,2.80994870603928e-05,8.2645550177626e-07,2.89259425621691e-06,0,2.06613875444065e-06,3.38846755728266e-05,0,0,8.2645550177626e-07,1.23968325266439e-06,0,2.89259425621691e-06,0,8.2645550177626e-07,0,4.1322775088813e-07,6.73561233947651e-05,0,1.23968325266439e-06,0,2.06613875444065e-06,4.95873301065756e-06,2.06613875444065e-06,4.1322775088813e-07,4.1322775088813e-07,3.30582200710504e-06,1.23968325266439e-06,1.2810060277532e-05,1.23968325266439e-06,1.23968325266439e-06,2.47936650532878e-06,0,2.06613875444065e-06,0,0
"Otu1563",0,0,0,0,4.1322775088813e-07,4.1322775088813e-07,0,0,0,1.65291100355252e-06,8.2645550177626e-07,0,0,1.23968325266439e-06,4.1322775088813e-07,0,8.2645550177626e-07,0,8.2645550177626e-07,4.1322775088813e-07,1.65291100355252e-06,0,8.2645550177626e-07,2.47936650532878e-06,0,3.30582200710504e-06,0,0,4.1322775088813e-07,0,4.1322775088813e-07,0,8.2645550177626e-07,0,1.07439215230914e-05,4.1322775088813e-07,0,4.1322775088813e-07,1.23968325266439e-06,2.47936650532878e-06,2.06613875444065e-06,8.2645550177626e-07,0,4.1322775088813e-07,4.1322775088813e-07,4.1322775088813e-07,0,0,0,0,3.30582200710504e-06,0,0,1.23968325266439e-06,2.89259425621691e-06,0,0,1.65291100355252e-06,0,4.1322775088813e-07,0,4.1322775088813e-07,4.1322775088813e-07,2.06613875444065e-06,4.1322775088813e-07,4.95873301065756e-06,4.54550525976943e-06,4.1322775088813e-07,0,0,2.06613875444065e-06,0,4.1322775088813e-07,0,1.23968325266439e-06,4.1322775088813e-07,0,1.65291100355252e-06,0,0,0,1.61158822846371e-05,4.1322775088813e-07,0,0,6.61164401421008e-06,8.2645550177626e-07,0,0,0,0,0,1.23968325266439e-06,4.1322775088813e-07,0,0,4.1322775088813e-07,4.1322775088813e-07,4.1322775088813e-07,0
"Otu1564",7.43809951598634e-06,1.85952487899658e-05,1.07439215230914e-05,5.78518851243382e-06,1.23968325266439e-05,1.40497435301964e-05,1.11571492739795e-05,7.43809951598634e-06,7.23148564054227e-05,2.76862593095047e-05,2.19010707970709e-05,1.03306937722032e-05,3.71904975799317e-06,1.81820210390777e-05,8.67778276865072e-06,2.89259425621691e-06,2.14878430461827e-05,6.19841626332195e-06,7.72735894160803e-05,2.39672095515115e-05,4.79344191030231e-05,2.5620120555064e-05,9.50423827042698e-06,1.9008476540854e-05,8.67778276865072e-06,4.42153693450299e-05,1.23968325266439e-06,1.19836047757558e-05,6.61164401421008e-06,4.54550525976943e-06,6.15709348823313e-05,7.85132726687447e-06,3.26449923201622e-05,0,4.4628597095918e-05,0.000289259425621691,2.89259425621691e-06,6.03312516296669e-05,4.1322775088813e-05,1.19836047757558e-05,0.000140084207551076,3.80169530817079e-05,7.43809951598634e-06,3.71904975799317e-06,1.81820210390777e-05,1.11571492739795e-05,3.30582200710504e-06,5.78518851243382e-06,3.30582200710504e-06,9.50423827042698e-06,5.28931521136806e-05,2.89259425621691e-06,6.07444793805551e-05,2.31407540497353e-05,0.000144629712810845,7.85132726687447e-06,2.80994870603928e-05,7.23148564054227e-05,7.43809951598634e-06,1.44629712810845e-05,1.40497435301964e-05,3.71904975799317e-06,9.50423827042698e-06,7.02487176509821e-06,1.32232880284202e-05,9.95878879640393e-05,9.50423827042698e-06,1.57026545337489e-05,3.84301808325961e-05,2.19010707970709e-05,1.15703770248676e-05,2.06613875444065e-06,1.11571492739795e-05,1.48761990319727e-05,7.76868171669684e-05,1.2810060277532e-05,4.04963195870367e-05,1.15703770248676e-05,1.48761990319727e-05,9.50423827042698e-06,6.61164401421008e-06,0.000346284855244253,9.09101051953885e-06,1.40497435301964e-05,1.03306937722032e-05,3.14053090674979e-05,4.00830918361486e-05,2.31407540497353e-05,3.30582200710504e-06,1.07439215230914e-05,1.44629712810845e-05,1.03306937722032e-05,1.73555655373014e-05,4.87608746047993e-05,4.95873301065756e-06,1.07439215230914e-05,7.02487176509821e-06,1.77687932881896e-05,9.91746602131511e-06,1.77687932881896e-05
"Otu1565",4.1322775088813e-06,1.15703770248676e-05,7.43809951598634e-06,2.47936650532878e-06,4.4628597095918e-05,9.91746602131511e-06,3.30582200710504e-06,2.14878430461827e-05,1.94217042917421e-05,9.09101051953885e-06,3.05788535657216e-05,6.61164401421008e-06,1.03306937722032e-05,1.57026545337489e-05,3.71904975799317e-06,9.09101051953885e-06,1.73555655373014e-05,1.23968325266439e-05,1.23968325266439e-05,4.29756860923655e-05,0.00121282344885666,7.43809951598634e-06,1.36365157793083e-05,4.21492305905892e-05,7.02487176509821e-06,2.76862593095047e-05,4.54550525976943e-06,2.60333483059522e-05,3.92566363343723e-05,1.36365157793083e-05,2.27275262988471e-05,4.00830918361486e-05,4.54550525976943e-06,3.30582200710504e-06,4.33889138432536e-05,0.000495460073314868,2.89259425621691e-06,8.9257194191836e-05,3.01656258148335e-05,1.32232880284202e-05,0.0344797235341055,5.16534688610162e-05,1.11571492739795e-05,6.61164401421008e-06,2.14878430461827e-05,8.67778276865072e-06,2.47936650532878e-06,2.47936650532878e-06,6.61164401421008e-06,1.07439215230914e-05,0.000109918581736243,3.14053090674979e-05,1.32232880284202e-05,1.11571492739795e-05,0.468166793596457,7.43809951598634e-06,0.00261118615786209,6.3637073636772e-05,8.2645550177626e-06,5.37196076154569e-06,7.02487176509821e-06,9.50423827042698e-06,4.1322775088813e-06,8.67778276865072e-06,1.9008476540854e-05,3.05788535657216e-05,1.19836047757558e-05,4.62815080994705e-05,1.44629712810845e-05,9.50423827042698e-06,2.5620120555064e-05,1.69423377864133e-05,9.50423827042698e-06,1.40497435301964e-05,4.83476468539112e-05,2.31407540497353e-05,7.6447133914304e-05,4.95873301065756e-06,1.61158822846371e-05,1.98349320426302e-05,6.61164401421008e-06,0.0553241709721555,7.02487176509821e-06,5.37196076154569e-06,4.54550525976943e-06,1.69423377864133e-05,4.83476468539112e-05,9.09101051953885e-06,5.04137856083518e-05,4.54550525976943e-06,5.28931521136806e-05,3.34714478219385e-05,4.79344191030231e-05,2.5620120555064e-05,0.000157853000839266,8.2645550177626e-06,1.52894267828608e-05,2.72730315586166e-05,3.55375865763792e-05,9.91746602131511e-06
"Otu1566",4.54550525976943e-05,4.29756860923655e-05,2.64465760568403e-05,2.89259425621691e-05,4.4628597095918e-05,7.9752955921409e-05,2.89259425621691e-05,0.000117356681252229,7.89265004196328e-05,0.000151654584575944,7.81000449178565e-05,4.29756860923655e-05,8.67778276865072e-06,4.54550525976943e-05,1.94217042917421e-05,9.50423827042698e-06,5.04137856083518e-05,2.47936650532878e-05,4.4628597095918e-05,4.09095473379248e-05,0.000851249166829547,2.72730315586166e-05,2.19010707970709e-05,6.65296678929889e-05,3.84301808325961e-05,7.81000449178565e-05,1.32232880284202e-05,2.19010707970709e-05,6.81825788965414e-05,1.57026545337489e-05,5.45460631172331e-05,0.000578105623492494,2.68598038077284e-05,2.89259425621691e-06,0.000185126032397882,0.000414880661891682,3.71904975799317e-05,0.000170663061116798,0.000185952487899658,2.06613875444065e-05,0.000214465202710939,8.14058669249616e-05,1.85952487899658e-05,1.48761990319727e-05,8.05794114231853e-05,9.95878879640393e-05,8.2645550177626e-06,2.39672095515115e-05,7.47942229107515e-05,1.73555655373014e-05,0.00682239016716302,6.11577071314432e-05,0.000308267902162545,4.25624583414774e-05,0.000124381553017327,3.05788535657216e-05,5.53725186190094e-05,0.00020330805343696,3.14053090674979e-05,5.28931521136806e-05,2.14878430461827e-05,2.47936650532878e-05,3.26449923201622e-05,2.72730315586166e-05,8.14058669249616e-05,0.000241325006518668,3.26449923201622e-05,7.89265004196328e-05,4.00830918361486e-05,4.54550525976943e-05,0.000122728642013775,6.19841626332195e-06,2.14878430461827e-05,4.95873301065756e-05,7.39677674089752e-05,8.22323224267378e-05,0.00059215536702269,2.68598038077284e-05,6.61164401421008e-05,4.95873301065756e-06,2.02481597935184e-05,0.00854183083860853,6.61164401421008e-05,5.53725186190094e-05,1.98349320426302e-05,7.02487176509821e-05,4.87608746047993e-05,2.52068928041759e-05,3.5124358825491e-05,9.09101051953885e-06,5.16534688610162e-05,0.000182233438141665,0.000101240798967592,8.22323224267378e-05,2.35539818006234e-05,3.76037253308198e-05,2.52068928041759e-05,9.46291549533817e-05,4.21492305905892e-05,3.59508143272673e-05
"Otu1567",5.4132835366345e-05,6.32238458858839e-05,4.79344191030231e-05,2.14878430461827e-05,4.25624583414774e-05,5.86783406261144e-05,2.68598038077284e-05,0.000760339061634159,8.26455501776259e-05,0.00010165402671848,0.000120249275508446,5.45460631172331e-05,2.60333483059522e-05,7.23148564054227e-05,3.71904975799317e-05,3.71904975799317e-05,0.000131406424782425,2.80994870603928e-05,3.71904975799317e-05,9.33894717007173e-05,0.000830174551534253,6.40503013876601e-05,4.83476468539112e-05,0.000238019184511563,4.71079636012468e-05,6.6942895643877e-05,2.64465760568403e-05,3.22317645692741e-05,8.18190946758497e-05,6.77693511456533e-05,6.3637073636772e-05,0.0417822843478006,4.75211913521349e-05,4.95873301065756e-06,0.000112811175992459,0.000257440888803305,1.52894267828608e-05,0.000345458399742476,0.000116116997999564,4.4628597095918e-05,0.00637362482969851,0.000152894267828608,4.33889138432536e-05,1.48761990319727e-05,8.5951372184731e-05,8.38852334302903e-05,2.76862593095047e-05,3.22317645692741e-05,0.000163638189351699,3.05788535657216e-05,0.00299962024369693,9.13233329462767e-05,0.000146695851565286,8.05794114231853e-05,0.000213638747209163,5.95047961278907e-05,0.000230581084995576,0.00273804707738475,0.000228514946241136,9.33894717007173e-05,2.02481597935184e-05,1.57026545337489e-05,4.71079636012468e-05,4.29756860923655e-05,7.6447133914304e-05,0.000176448249629231,5.082701335924e-05,8.96704219427242e-05,0.000103306937722032,0.000119009592255781,9.17365606971648e-05,1.77687932881896e-05,4.79344191030231e-05,0.000102067254469368,0.00014132389080374,9.75217492095986e-05,0.000286366831365474,3.42979033237148e-05,9.83482047113749e-05,2.68598038077284e-05,3.88434085834842e-05,0.014989423435716,8.05794114231853e-05,4.58682803485824e-05,2.64465760568403e-05,8.14058669249616e-05,0.000131406424782425,6.6942895643877e-05,8.09926391740734e-05,1.19836047757558e-05,9.8761432462263e-05,0.000153307495579496,0.000167357239109693,9.75217492095986e-05,9.17365606971648e-05,6.19841626332195e-05,5.16534688610162e-05,0.00012603446402088,0.000103720165472921,3.5124358825491e-05
